title,text,source,link
"Tesla Driver Using Autopilot Crashes Into Home in Texas and Kills a Woman, Officials Say - The New York Times","Tesla Driver Using Autopilot Crashes Into Home in Texas and Kills a Woman, Officials Say - The New York Times. Tesla Driver Using Autopilot Crashes Into Home in Texas and Kills a Woman, Officials Say&nbsp;&nbsp;The New York TimesTesla allegedly in autopilot mode crashes into Texas house, woman killed: Investigators&nbsp;&nbsp;ABC News - Breaking News, Latest News and VideosGrandmother killed when Tesla hits Texas home&nbsp;&nbsp;WRAL",Google News,https://news.google.com/rss/articles/CBMiekFVX3lxTE9oNUplS1cxeFgtWHhJZTRmekVLZmU1b1hjOWw3VzRpWVQ3ekgzeXhPdERtUldJUGEtalJRdmZnV2pVRDYyRjFRRjJwX3NULTJZMkQ5amRYSEJud3NSZmhfMFZ6MGFXV0JSckMxRXZzWnZZQmYtdmI4Uzl3?oc=5
"BYD to send hot-selling SUV to Europe, pressuring incumbents - Yahoo Finance Singapore","BYD to send hot-selling SUV to Europe, pressuring incumbents - Yahoo Finance Singapore. BYD to send hot-selling SUV to Europe, pressuring incumbents&nbsp;&nbsp;Yahoo Finance Singapore",Competitor News,https://news.google.com/rss/articles/CBMifkFVX3lxTFBRU05VTVRpWFctVnlZdmZoSnUyVFBLRVcxODZXclhjWURaZm8zek9tc2l2cTFaam1UQjA1Zm56aFlzU0p4bXlvX2NQSFNQNVFqQ3NkMV9mU0RIcnNYLW1Cb2NkZWNzckZuNjdYS1JSS0RRd0VEaEVxNDdhcVhjUQ?oc=5
BYD Qin L PHEV breaks electric fire stereotype as Mazda 3 ignites - CarNewsChina.com,BYD Qin L PHEV breaks electric fire stereotype as Mazda 3 ignites - CarNewsChina.com. BYD Qin L PHEV breaks electric fire stereotype as Mazda 3 ignites&nbsp;&nbsp;CarNewsChina.com,Competitor News,https://news.google.com/rss/articles/CBMipAFBVV95cUxOUUJwa3J2bHFObm14NF9QWXZ3Y0k1TGhPZnI4UUlVcGVWNC10WXp5TmRQM0NKc0JCNlQzdXFEMmNxQ0h2Mm1GTF80MEZsdjB0T2NINlU5QmI2Y2ZBb1VaekZLVk81aURZRmhHbENVTmc4bzMxYWlXMnNPelJwTjZVRGdsb3QzMjVBUG43YktPekFmY0tlc0UydHMtdV9BMGRaM09ReQ?oc=5
BYD Battery Production Ramps Up In Brazil - CleanTechnica,BYD Battery Production Ramps Up In Brazil - CleanTechnica. BYD Battery Production Ramps Up In Brazil&nbsp;&nbsp;CleanTechnica,Competitor News,https://news.google.com/rss/articles/CBMihgFBVV95cUxQdTZ5NVEzVEM0SU8ycC11ZDVRYUJ3dXhDWVphNWdKV09NTDJXeWNTN244OWJya19UMFNGSnEwNkxEaGxQcVgyQS0yNjJ4Mm9pYWhWUWV5N2FqbWk0QzZkZi15aFpwNXNFV1hKSGx6cE11XzVGemk2eFQ4NzlXcmdEX0E3WHpUZw?oc=5
"China EV stocks fall, BYD leads losses on report of more EU tariffs - Investing.com","China EV stocks fall, BYD leads losses on report of more EU tariffs - Investing.com. China EV stocks fall, BYD leads losses on report of more EU tariffs&nbsp;&nbsp;Investing.com",Competitor News,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNWVo5V0FTUzJyb2FLWGlYdGUwOU1HRFJjb05tV2RrTkdzc0pCT25MVlZuLW1MaWpsM2VIV2lNWjcyRkFtZThRMTY5VlhTb1VHTk0tTnBRZjMyMVpoLVJfVF9sUHhtVVJQZnhKVXlDeTBKMThaNjJoNFAtb2h2VlotcHRvUndZRnN6VVdzZlZLWnBCclF3cFVkd1M4azFlLURBVlhQZnpsUy1YMG9hQTY1ZkdGY3B0dDBlcGNPVmxLVGQ?oc=5
Nexen Tire wins first OE supply contract with BYD EVs - Automotive World,Nexen Tire wins first OE supply contract with BYD EVs - Automotive World. Nexen Tire wins first OE supply contract with BYD EVs&nbsp;&nbsp;Automotive World,Competitor News,https://news.google.com/rss/articles/CBMilgFBVV95cUxOb2Z2bnFtLUhIS3lTSXdTWmpzclA3d3Q2WnVndFVlR28tV3FLOG9KVlA3ZEVGTWtTN3ZoSHRPVnc2bXR1bW9FdGZNdlpIMkFLaHc0cEVsWGs1S3BtT0VsQkx3c1NKcXUxNkQzeDJ3OHdUZWhlZ2V4MmxucnpGbUVKUnJSMFZicVBYOWRsUUVwTFNMaDJ2Y2c?oc=5
BYD's American Arrival Is The Threat US Brands Underestimate - CarBuzz,BYD's American Arrival Is The Threat US Brands Underestimate - CarBuzz. BYD's American Arrival Is The Threat US Brands Underestimate&nbsp;&nbsp;CarBuzz,Competitor News,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE81RlRna2RXSXJwalFPNnR6NnNGMkZVOGkyTFQ0ME9fRS1WZjQwNGVOUkxXSjhvR1VHdU9vQ3NPTkJkZ2tJWjlxVDhLV25iZG8xVWI0T3JLQ013U0Vmd0RubWZ0ckN1MU0?oc=5
Formula E issue firm stance as BYD F1 interest intensifies - racingnews365.com,Formula E issue firm stance as BYD F1 interest intensifies - racingnews365.com. Formula E issue firm stance as BYD F1 interest intensifies&nbsp;&nbsp;racingnews365.com,Competitor News,https://news.google.com/rss/articles/CBMijAFBVV95cUxOcUZjS1RkVkZXNzZDckVaUEE3c0dza0tYZEVxa0M4QXNpemRlSWxrZUFfeUhCamRNbEpmeXVCazhwVWFlM0gwakZwNXFubUVpdXUyY0NOamVkRjJ1LWpuX21IZlNOVG1MbW10SUVQM2l1c2gySzVnSVlxVTNzNzdKTlhsVkJKN3RuVnBPUA?oc=5
NEXEN TIRE Named Supplier for BYD Electric Vehicles - TheNewsMarket,NEXEN TIRE Named Supplier for BYD Electric Vehicles - TheNewsMarket. NEXEN TIRE Named Supplier for BYD Electric Vehicles&nbsp;&nbsp;TheNewsMarket,Competitor News,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPVDl6cnd0alplRmgzcnVWazZ2TzNzTkhRMTFscVlrdkJ0dm9jbUdRZzNaZmtmWW1jRGFTbGQxYXNRZGRKelUyZTNGbHV1LURaSWJBclNBVVNTLTBLMFZpZ3lILWNQRS1xREZvQWtmaGN2MHcyYjNSOTB2SHFoUFdkSDZsWEVKUFFpcFgwNWJuZXY4cHpGM0t6bGFnLVVMMXdTa3pkU2FiRjdKdFRFWi13a2xoYzNKQU5jWTh2ODNCSGt5NkU?oc=5
Nexen Tire Wins First BYD OE Tire Deal - The EV Report,Nexen Tire Wins First BYD OE Tire Deal - The EV Report. Nexen Tire Wins First BYD OE Tire Deal&nbsp;&nbsp;The EV Report,Competitor News,https://news.google.com/rss/articles/CBMiW0FVX3lxTE1YOW1MWGkzQXJfQ0FjOTJHMTZaZnBsUjRZakVVNm4tSGROV3lfMHMxMFZDLTFlaGNIcmRwMG55Z05uV2JLYlZXOW5OMDdaVDlrUWxIeVYtS0l6OHc?oc=5
China's BYD accounts for 50% of Serbia's EV sales in Jan-May - SeeNews,China's BYD accounts for 50% of Serbia's EV sales in Jan-May - SeeNews. China's BYD accounts for 50% of Serbia's EV sales in Jan-May&nbsp;&nbsp;SeeNews,Competitor News,https://news.google.com/rss/articles/CBMinwFBVV95cUxQbzRXOEFUdGVpNjlKSGl3azRtWmstV1lsVE5JUGJTejFtYWhLTWY1a2hfdmFhNjNGWkYxQkRJV3VHaHRfRm5yd19ZRDJWaDVQSXBEMkltcWdhR0NhMnFkQnhEMXdFVU4zanZnWHdLcDNMcDRUUFk2UU9GMUFaYTJaZjZlNFloS0xYYXp4dWMxTnRGWjFPSFZIdGFFQWx4aWc?oc=5
"BYD to Send Hot-Selling SUV to Europe, Pressuring Incumbents - Bloomberg.com","BYD to Send Hot-Selling SUV to Europe, Pressuring Incumbents - Bloomberg.com. BYD to Send Hot-Selling SUV to Europe, Pressuring Incumbents&nbsp;&nbsp;Bloomberg.com",Competitor News,https://news.google.com/rss/articles/CBMirwFBVV95cUxPbzdqZkkyMnhJVFNyakRZVXFUQk1VYzZObm9BYk1OSXlrX1FLa0tzcXRXNGI0Y201M0RvaG9KUDRHZVE5ZTllREdkS2FEd2E3ZHlSbnlwbS1SVUNNUUg1SlA1bjRQZlloc191aFU0TGlyMUJkUmdxWjRJUGpLU2toTDlvRWpURUVIRGtBa24zR2xHeEcxMUFPRV9MaTlGejZsdTdhbzVkZmhtSzZuY1N3?oc=5
BYD launches the Great Tang electric SUV in China - electrive.com,BYD launches the Great Tang electric SUV in China - electrive.com. BYD launches the Great Tang electric SUV in China&nbsp;&nbsp;electrive.com,Competitor News,https://news.google.com/rss/articles/CBMikAFBVV95cUxOUmo5MDdUMGtwYmstQXQ1UGpHdkVaZ1NNLTgxRjhNLU5QSGJNZmVkbURRN09uT0xZdTNOY2NNcmpPczQ4ZGIyQjJibjJUY1d3LUlqUUtSQlp1dVdsNXFyTkkyX3FUek1KdWJtS3IzSHl3YzI4bXpuRXdCaDNhOVZjOEhRcXJObGpYSlBrXzBTVkk?oc=5
China's BYD ramps up battery production in Brazil - Reuters,China's BYD ramps up battery production in Brazil - Reuters. China's BYD ramps up battery production in Brazil&nbsp;&nbsp;Reuters,Competitor News,https://news.google.com/rss/articles/CBMiogFBVV95cUxQeEdvckU1UTVudklQNVdMQVFtclZ2WmhwaWlrZmFnZkxHczFMeGxsWi1iZ18zeFZQcnhOR3FUd2FteGhZaDl1LVJpRnRvN3NNMjN3QWFhLXRaQkxCUXE1QVpyM01OcTV0UzlMQ0VwRUJ2V2g2NFo0NmFWQUhsVkpQX0ZtUFVITGtYX3lrdjFPUnVJNl8zQWhwMDI5MWNIbEd2ZUE?oc=5
BYD Group Unveils Eight Debuts at Goodwood - The EV Report,BYD Group Unveils Eight Debuts at Goodwood - The EV Report. BYD Group Unveils Eight Debuts at Goodwood&nbsp;&nbsp;The EV Report,Competitor News,https://news.google.com/rss/articles/CBMibEFVX3lxTE1qR3gzN1UtQTVYS1BMblVka0dWNFpxR1lObWhtX180U2twWmlXQ3pBRG9LeDB1LS1SNUR6ZVNaeEdqVEJhUzVrdjdGTy1uRWJFbGJnVHN1QWpHUTFXWEN1djRhLUVnV2NobFRhTw?oc=5
Why did BYD stock tumble to a near 2-yr low today? - Investing.com,Why did BYD stock tumble to a near 2-yr low today? - Investing.com. Why did BYD stock tumble to a near 2-yr low today?&nbsp;&nbsp;Investing.com,Competitor News,https://news.google.com/rss/articles/CBMirwFBVV95cUxONERLT3lpWlVWaEUwaG1EdkJHbXFtenk4UDZHVGZ2M3Yyb2M4V0x3ZUFERzJSWGNWcjdDaGhVRmNLTXk1RllpbWgwSHZIOEttcHpnR2czdFpCcDAtRmNKdllJZzNwMGpmcHkyZW5ZaGc1V29ERDFfYzM0cjFuanpmOTB1QWNrZ1lZRTZrOTJWa3hzQlVOdlVUcTlKdFpBbWJxLWN4VTN6dkd5YXNrOHZV?oc=5
"BYD launches its flagship electric SUV for $35,500 with a record 150,000 preorders - Electrek","BYD launches its flagship electric SUV for $35,500 with a record 150,000 preorders - Electrek. BYD launches its flagship electric SUV for $35,500 with a record 150,000 preorders&nbsp;&nbsp;Electrek",Competitor News,https://news.google.com/rss/articles/CBMijAFBVV95cUxOTDd5OXo2aFlVRVAyS0dSVkEzNG0wdWJvb0VnQ3lsbXZTX1NjbmEtaERRN0tXVlFrN21uWmxGcWZfOFBpbTdEdnRxYkh3dG9PQ2dGVHNVOFpSbVQyNFJaSFY2azFwS1MtNnBDdVpyRjN6U2Fja3dGWk5CX3JHcXQ2VWlmalJIVjZhb0lOOQ?oc=5
"The Volvo EX60 and Rivian R2 are here. What to know about these revolutionary EVs - ABC News - Breaking News, Latest News and Videos","The Volvo EX60 and Rivian R2 are here. What to know about these revolutionary EVs - ABC News - Breaking News, Latest News and Videos. The Volvo EX60 and Rivian R2 are here. What to know about these revolutionary EVs&nbsp;&nbsp;ABC News - Breaking News, Latest News and Videos",Competitor News,https://news.google.com/rss/articles/CBMijwFBVV95cUxPZHhPZlpUaDhRUGZNbGZ5ZWlZTkVxM2NqVnRsdFZQZFlVM1dCeU9WZDFfdmlDVml2WWJ2bjhzVi1hOU92RDN4RUN5TDk1MTdYN01sNktEbWRUX2Yzel9rR2FUM0tDZTdrQThBSU84RTVRVktPUWdrc1VQTWl3RTU5bl9OU1JmekFpdHlvaGw2VdIBlAFBVV95cUxPWW1VeHVMM25nNk9kMVBBXzY5WTM5ZEg2T1VfVWpPNk13ZjFINWtWYlptQkl1UDVhRGVqZlBpV2lkeVpOLTBTYWdDOXBCS1psbDd0dmxlc19jNGJuWW15U3cySWVJaDhTbVZyY0FWa2tVQVRVYVVGOURTZjd0VmxsV1ZuY1ViNlh2WDBiWFBHOXZIaDA2?oc=5
Rivian is betting its future on the R2. Here's the clearest launch road map for the new electric SUV. - Business Insider,Rivian is betting its future on the R2. Here's the clearest launch road map for the new electric SUV. - Business Insider. Rivian is betting its future on the R2. Here's the clearest launch road map for the new electric SUV.&nbsp;&nbsp;Business Insider,Competitor News,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQT3JJS2kwVC1xYzExQ01ZYmRnX0lnY2xzd295NWQ1TkZVaTZWdzJSVjdRRTZIQm56dGMyYU9OQTdPc250X0ZuajBSVmpUVlRkNUxtaEdLenc4dGFsQUFPMC1ETWlzODM3QUNTbFZnLTNZdFFvU0c0cVNPTXFoZEpQZGktNGItVFZ0?oc=5
The SpaceX IPO Should Help Rivian. Here's How. - Yahoo Finance,The SpaceX IPO Should Help Rivian. Here's How. - Yahoo Finance. The SpaceX IPO Should Help Rivian. Here's How.&nbsp;&nbsp;Yahoo Finance,Competitor News,https://news.google.com/rss/articles/CBMilwFBVV95cUxOZzRfMzRPbno5enRwd2RKWkEzM1Z3cktDbF8zRy1SZ1NDNGljQ25oV05Wd0RiaG8zUmFsSU5COXA3cXhNUDFFTDVyMTZ1NWFEM1BENEphWEFTU3ptZ0lJOUZWdW9RSHRSSl8wbU8yclptQXY0cTJJWEZ6X0Ztb0dHZzhBX0R2THpyWVJMZ1J3Uk1ZV3N2eEpn?oc=5
Rivian Owners Are Learning The Hard Way Why Trucks Have Split Bodywork - CarBuzz,Rivian Owners Are Learning The Hard Way Why Trucks Have Split Bodywork - CarBuzz. Rivian Owners Are Learning The Hard Way Why Trucks Have Split Bodywork&nbsp;&nbsp;CarBuzz,Competitor News,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQcEQ5T19HSXZmdTMtbHdWTlNlWUppLXRMekZtbnRXUExhT1F5bnlLOVdvRjM5dHl2WjJEVVh5WUxreTVlMEVLb0ROTEtscFUtalkweTUwY0IxeGFNSU16cjg4UTFwYkFWWlNhZTB5LXRibURzRG9wU29oNXV5NDBqeGJJVmk1TVVj?oc=5
"Rivian laying off hundreds, hinting assembly line workers in Normal not included - WEEK | 25 News Now","Rivian laying off hundreds, hinting assembly line workers in Normal not included - WEEK | 25 News Now. Rivian laying off hundreds, hinting assembly line workers in Normal not included&nbsp;&nbsp;WEEK | 25 News Now",Competitor News,https://news.google.com/rss/articles/CBMitAFBVV95cUxOSFpVa21INDBodk5iQkdFal96YktENERETzY0dlZJX25YQy1jX0tlSjBITHlnLTdabFJ5LVA2V2VfMEd5dmNSWmJKN2plS2RpX0x0WHRWSTIwNkVvdE00Mk9EMXB4TFR4dFRHX1dFWFJVODFXenlzVk00RGZrSUFTVm9TRGstczIxQVU3THFxNnhlQmkwX2dUdjdza043dUpUWXUyeW1rak1OMmZBdFdGemI2b1TSAcgBQVVfeXFMTmZOZTQzYWZRVWg3ZVVVVnJKXzBldDk5SGxXNkZvY0ZZVlVYejg1ZXZKRDdaRnFMbXltc2ZYeTJqbk50SEJVdEdFc25aNW9jcjA2N2YtX1lpLWpVYXExT3E5elhqNHNwNFM2bzh0LUFNb2pOU3dWdEthODMzYURFU2VLVFVoWUVkaElzdERCX0I4c2VBY2Z6VnhrMTdxZnp2cmRuRXB6MDd3allINGdCRlJPNVpOVExEZHpwaktjY0o3MzRGY1pLdkc?oc=5
"The 10 Cars We’re Most Excited For: Rivian’s R1, A New Xterra, And More - Autoblog","The 10 Cars We’re Most Excited For: Rivian’s R1, A New Xterra, And More - Autoblog. The 10 Cars We’re Most Excited For: Rivian’s R1, A New Xterra, And More&nbsp;&nbsp;Autoblog",Competitor News,https://news.google.com/rss/articles/CBMiogFBVV95cUxPMUd3VkpUTnRoenFHNnBUbG10Sl9UdzNJTk80eVZhdVB1b2RpbHlKZUZXRFJma3o1UmhLTmcyaEE4Wm5NZWV5X05ZeEhqZWNSWkNJdVg1QzIzUzNQUVhZY1E2WmZqd09DdjBsUFVYNzczWkhWR3Zidk03ejZUUTYzRGI4LTVGZXNWZGtiYzZrUEh2dDJMNGdlazlSYksyRjF0UlE?oc=5
"Rivian Assigns More Than 1,300 R2 VINs as Production Ramps - eletric-vehicles.com","Rivian Assigns More Than 1,300 R2 VINs as Production Ramps - eletric-vehicles.com. Rivian Assigns More Than 1,300 R2 VINs as Production Ramps&nbsp;&nbsp;eletric-vehicles.com",Competitor News,https://news.google.com/rss/articles/CBMimgFBVV95cUxOLWdHOXZiN1ZZWnJfYTJLd1Y4MHNrMkNYQ1FTY3J5Z1FCNVRBaXVUNjhxSTh5WHNpRkdUX2NVd3VtZU9BTzFMOThSa0pMR0RDWGFMT1ZYRTVGNG5MajRjMl81ZU5iRVZIelBVNDdRV1U4X2dOd3pWdVdDNFZ2UFZyMXlEWDUyYXhMT0JaZ3hfWHRmNUt4R0V4WGNB?oc=5
"‘Strike Now,’ Says Investor About Rivian Stock - TipRanks","‘Strike Now,’ Says Investor About Rivian Stock - TipRanks. ‘Strike Now,’ Says Investor About Rivian Stock&nbsp;&nbsp;TipRanks",Competitor News,https://news.google.com/rss/articles/CBMifkFVX3lxTE9OdjdUb2dVZ19MeHJSeE8waklIeHc1REFfSW84V3RaektfRFdtTlFBX0ZraFhQVUdoejNLVVNkVzFOcWhXeVZUZnVKZFV5RmtIUVYwYXB6WVFpT2h1Qm1GXzNJVlVleUF5ckN1TjJuNDVOb2VZWWdRYU8wTTRLUQ?oc=5
90% of Amazon's Portfolio Is Invested in This EV Stock (Hint: It's Not Tesla) - The Motley Fool,90% of Amazon's Portfolio Is Invested in This EV Stock (Hint: It's Not Tesla) - The Motley Fool. 90% of Amazon's Portfolio Is Invested in This EV Stock (Hint: It's Not Tesla)&nbsp;&nbsp;The Motley Fool,Competitor News,https://news.google.com/rss/articles/CBMimAFBVV95cUxOd1VHWGw1dTBRNk5TMnVyMnBaMDdlMFYwLV9WYzlKdVlReDhnSHNEUzNLYnJfbGhPc2pScWhwMWVCMmZENjhUTzEzMEJaT1JLU2Q2NmhMTDJ3cHZCYmZONmxSS053bTRjWHBLMm96ME5Ya3Q2amJsSWd0ZXotMi12enl2a3R1M3NFcDhudGFIWEtpNUNWdGxCbQ?oc=5
The SpaceX IPO Should Help Rivian. Here's How. - The Motley Fool,The SpaceX IPO Should Help Rivian. Here's How. - The Motley Fool. The SpaceX IPO Should Help Rivian. Here's How.&nbsp;&nbsp;The Motley Fool,Competitor News,https://news.google.com/rss/articles/CBMijwFBVV95cUxOM3ZfRzBOdm5HOHdRZ2NWR015OVBES0Rjbmt6eEFSMV9PVWxkNFF0amlmSGJhbVl3VDQycnB3LVJqSldNTlBVRHpiT1BDVXFnZzlybzM1bkkxNVJXT3N4aG9QeVdXLVJMWHlhSFJINndCMTdTZHM1Z2ZaTXlndnZ1dDhMbENfQTlMZjZhOWZHRQ?oc=5
Rivian CEO on the R2: 'We're Planning to Sell Hundreds of Thousands of These' - Road & Track,Rivian CEO on the R2: 'We're Planning to Sell Hundreds of Thousands of These' - Road & Track. Rivian CEO on the R2: 'We're Planning to Sell Hundreds of Thousands of These'&nbsp;&nbsp;Road & Track,Competitor News,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNTWlhb2JFSlZmU2FVNXZxVXNHWmlPNThVSV9OdU1PV1VXY2tiM21lazBRQmx1V2k1UXg3ZW5ZdHROaWNEMHU3MmhrMWZkcFJFUFhFV1RsUzNSeEhOdm5nVzJzOVlmX0NGV0xkcFF0YlRVQ1RnSV82cmJOeFlSTDBQRTZHdElJeHBubVI5Vm90UkRjZXExTFhKcEhTMllxbVNsUktiWFBPSTN5QQ?oc=5
Rivian lays off hundreds of workers days after new vehicle deliveries begin - Los Angeles Times,Rivian lays off hundreds of workers days after new vehicle deliveries begin - Los Angeles Times. Rivian lays off hundreds of workers days after new vehicle deliveries begin&nbsp;&nbsp;Los Angeles Times,Competitor News,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPVXVCbUdGN0RzMnNkQXI1eExheldRS1NUZ0pVOGFHNzFMaEhBUWZZa3ZLSDlYOU5DLVU0VXd5N1JEbXYyMW1pRkd2ci1qTlpTeHdYRG5xcTY3WXdyZWhOVkVXdGg0VjRyZEFyUjk1MDcxajlGLVVGLW1tM3AxTTZLRFQzQTlCWk5Cd0U3RUktYlVteVBYdjNrajdLbHJuT2hFSXItSTNHTkl5OXNpUklyVmJ2U01LZVVlakZZc1FGOTlOaE0?oc=5
Plot Twist: Volkswagen Is Now Rivian’s Biggest Shareholder - InsideEVs,Plot Twist: Volkswagen Is Now Rivian’s Biggest Shareholder - InsideEVs. Plot Twist: Volkswagen Is Now Rivian’s Biggest Shareholder&nbsp;&nbsp;InsideEVs,Competitor News,https://news.google.com/rss/articles/CBMic0FVX3lxTE1rQ0tCWmlVQm1NNEtyTTRuVDhrTjRzS0c5dWFCSG5hT0lEQVk1WXpmbGpjUjNTMzlVRW8wREY5cTY1YlY1c2ZPX05CRmxDcjdTNEFMTHlGUzlRQmExZ0dUNkdhSFh5dEdGc1FscDJhdTMzRFU?oc=5
Rivian owners file lawsuit alleging false promises on self-driving features - TechCrunch,Rivian owners file lawsuit alleging false promises on self-driving features - TechCrunch. Rivian owners file lawsuit alleging false promises on self-driving features&nbsp;&nbsp;TechCrunch,Competitor News,https://news.google.com/rss/articles/CBMirwFBVV95cUxNb3FFbG01VGxyaHpfZW1JSlh0TTdhaGdJUUtfS3ZPMmRBb0c2X0pKRmMyMmFJM0V2OVpGcm8wV29oTS1xX3NjRFJ5dmE2RU1jTTJEenZzMTZmNVFYek5PZEpvZzJuNUF2cEJBNjhpWjdNWGJ5YThTWkNuX0FhMldudk5hb3lwVk5NWEc0SG1TLUZMWkFrbWI4OVNiai1ETDFGWGdRZGUyLUlsTW54ZlJz?oc=5
"Rivian on Track to Deliver More Than 1,100 R2 Units in Q2 - eletric-vehicles.com","Rivian on Track to Deliver More Than 1,100 R2 Units in Q2 - eletric-vehicles.com. Rivian on Track to Deliver More Than 1,100 R2 Units in Q2&nbsp;&nbsp;eletric-vehicles.com",Competitor News,https://news.google.com/rss/articles/CBMimAFBVV95cUxOZ0RCbTZ6R2cyRklyMjMxXzlOZHVsekd5aXFLZ1pNbTRjSFBpaWxWR1BmMngyRUU2Sm1xc21qQU1EbmRjYkY0LXZDTGtFOHNHcmF1TTBVUVpGQlJzMkVGWjFsSkYza2RUWXJtOGF1RVZqZklPZmt4bTV0Qm13VGlrR016OFRZOWJrVDBOZFNCVUtadmU1R2w2MA?oc=5
Rivian laying off hundreds of workers amid R2 launch - CNBC,Rivian laying off hundreds of workers amid R2 launch - CNBC. Rivian laying off hundreds of workers amid R2 launch&nbsp;&nbsp;CNBC,Competitor News,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9CSGRTLXljZ0RLanF5SVJ1TW1fUHVLM0EzcHduNS1uRDdJelFxbmc4X2lMWGlsZXltNEZ5djZMV2tpY0VreG5OekhjTUNGeW1ZRExIRzRna1NpMzNKM0VtSNIBZkFVX3lxTE9mbDd4SUhRdlBub2lPMGRLZ1dkOTBIcWd3X0tNSDB3WGdSRjJfMDJRY0VFWjRIZE16ZU1USWh1cFZhdm04VTYyUHRLWDRGNGtDLUZFcVBVamV1TDdXZVgyb2lFY2gwUQ?oc=5
Exclusive | EV Startup Rivian Lays Off Hundreds of Workers - WSJ,Exclusive | EV Startup Rivian Lays Off Hundreds of Workers - WSJ. Exclusive | EV Startup Rivian Lays Off Hundreds of Workers&nbsp;&nbsp;WSJ,Competitor News,https://news.google.com/rss/articles/CBMilAFBVV95cUxQMG9vMmZVQU5BellTUzdIVGctcXhaZnUxV0RIcnJ5N3NlcXZaS04xSFdHblRaSWR2Wk9QRGZrbldOWjFhX1RzdnkzVHhwcmJNblRsOEdsNGVxazk0Tkpyal9zbURxZlkxb2l0X2tmaFJkM3lBN0J3cENoNXZPWXlqMkRnRXhMN3E5dmlISl9OQzg3bHc3?oc=5
Rivian Faces A Class Action Lawsuit Over Self-Driving In Its Early Vehicles - Engadget,Rivian Faces A Class Action Lawsuit Over Self-Driving In Its Early Vehicles - Engadget. Rivian Faces A Class Action Lawsuit Over Self-Driving In Its Early Vehicles&nbsp;&nbsp;Engadget,Competitor News,https://news.google.com/rss/articles/CBMirgFBVV95cUxNeXZITkd4cko2bzdnNGZqRHlGT0lSV1Z0QkhtY2JUNDNhenpYbVpTNmktNmxBZnY4Ymt6YUlwYWR3eTRPREsyX3FTY1JETVhzZUhsdGlEdkYxbDNHRW1sZmhoblhteGNwLXA4Wl9KaVg3b2gzNDZwSnZoRFRtSlVwZDBGX1VLb0FBNkwybFZ5a0ZGYlZqMm5mSGJnc0JyUmRTZ1NDeUdEODhoaF9Uenc?oc=5
Rivian trims workforce by about 2% amid profitability push - Reuters,Rivian trims workforce by about 2% amid profitability push - Reuters. Rivian trims workforce by about 2% amid profitability push&nbsp;&nbsp;Reuters,Competitor News,https://news.google.com/rss/articles/CBMirwFBVV95cUxQeGhSaGUtMkFzUlpNM3EzOVhCb1dSRTQyZ0dzSE1oYnhicWh3VWh5RFZxdVFaQjdLTGhKOWljRTU1N0NtZS1US2VHanllZENmWC1rMTdnVTA0QnVjdUpocFlLNHVGZTBoZVZDT20zUldzS2hfR3F0RmNxUmg5QVkzX1Vrdm5VLWpaXzdFRVpkdmtVczhZRlhmN05OMXBod29UcjRYckVOWTFmQmVTUFdj?oc=5
"Commerce ministry recalls 1,169 Lucid Air Pure vehicles over driveshaft defect - Saudi Gazette","Commerce ministry recalls 1,169 Lucid Air Pure vehicles over driveshaft defect - Saudi Gazette. Commerce ministry recalls 1,169 Lucid Air Pure vehicles over driveshaft defect&nbsp;&nbsp;Saudi Gazette",Competitor News,https://news.google.com/rss/articles/CBMiVEFVX3lxTE1acUk2SFRJVWZCR0lBem5WeGttZWcwQ3JkUjZjWERQZzhQXzhXUkcycDdOMnplSlJsQ2NrSXE3czVfT2d5XzQyaDlaTjVYOU9kbk9YNw?oc=5
Scientists uncover the physical signs of lucid dreaming in people with trauma symptoms - PsyPost,Scientists uncover the physical signs of lucid dreaming in people with trauma symptoms - PsyPost. Scientists uncover the physical signs of lucid dreaming in people with trauma symptoms&nbsp;&nbsp;PsyPost,Competitor News,https://news.google.com/rss/articles/CBMisAFBVV95cUxQQTdJaVB2TklXV3FzNW9KRGxMSW96b0gxcWJKbjdURFV5aWUwWDJOcURzOTZhQXpUQWZTLVZkTTFoal9USGZXUnJncVRxcHR2SkhxSTA1UWYtODhrNzA4S25sWmgxSE1SYUY2b1dqNndsZzVXcjBpdzFnV2p4dzM0VF9SZVp2X2FUWTlzem1SLWphSncwb3gzczA3ZlEzSlFxRXM4Y19BelNXaVJKV0lUUA?oc=5
